StockCode,Recency,Frequency,Monetary,Recency_Neglog,Frequency_Neglog,Monetary_Neglog,Recency_Scaled,Frequency_Scaled,Monetary_Scaled
85019C,500,18,0.466577293,6.216606101,2.944438979,0.382931314,9.779169766,3.829962289,7.813333358
85023B,498,15,0.19903244,6.212606096,2.772588722,0.181514931,9.818957778,3.61393976,6.393578496
85024B,636,13,-0.020913024,6.456769656,2.63905733,-0.020697348,7.390265363,3.446085551,4.968213471
85024C,502,7,0.026229274,6.22059017,2.079441542,0.025891185,9.739540273,2.742626507,5.296609286
85025B,574,43,0.100878549,6.354370041,3.784189634,0.096108542,8.408833277,4.885561872,5.791561249
85025C,501,44,0.166146016,6.21860012,3.80666249,0.153704308,9.759335284,4.913811135,6.197545445
85026B,497,9,-0.014748654,6.210600077,2.302585093,-0.014640951,9.838911626,3.023126723,5.010904139
85027L,501,28,0.14996098,6.21860012,3.36729583,0.139728011,9.759335284,4.361509973,6.099028557
85028L,637,7,0.343204058,6.458338283,2.079441542,0.295057848,7.374662239,2.742626507,7.193926046
85028S,582,15,0.315132429,6.368187186,2.772588722,0.273937367,8.271394272,3.61393976,7.045050838
85031A,501,10,0.188597332,6.21860012,2.397895273,0.1727739,9.759335284,3.142935365,6.331964231
85031B,501,1,0.536451546,6.21860012,0.693147181,0.429475567,9.759335284,1,8.141417046
85031C,501,1,0.507615543,6.21860012,0.693147181,0.410529292,9.759335284,1,8.007867501
85032A,508,125,-0.097270725,6.232448017,4.836281907,-0.092825937,9.621590396,6.208083217,4.45978951
85032B,504,123,-0.045043208,6.224558429,4.820281566,-0.044058232,9.70006804,6.187970159,4.80354599
85032C,508,127,-0.02895986,6.232448017,4.852030264,-0.028548448,9.621590396,6.227879521,4.912872211
85032D,494,85,0.007751412,6.204557763,4.454347296,0.007721524,9.899014466,5.727976398,5.168533979
85034A,500,69,-0.027777606,6.216606101,4.248495242,-0.027398807,9.779169766,5.469212273,4.920975859
85034B,494,116,0.067704526,6.204557763,4.762173935,0.065511042,9.899014466,6.114926583,5.575883906
85034C,494,145,0.352370266,6.204557763,4.983606622,0.301858806,9.899014466,6.393276175,7.241865008
85035A,494,74,0.119829194,6.204557763,4.317488114,0.113176168,9.899014466,5.555939025,5.911868466
85035B,494,72,0.15985553,6.204557763,4.290459441,0.148295455,9.899014466,5.521962921,6.159419223
85035C,494,125,0.326171222,6.204557763,4.836281907,0.28229601,9.899014466,6.208083217,7.103969698
85036A,493,64,0.239471016,6.202535517,4.17438727,0.214684689,9.91912972,5.376055639,6.627387304
85036B,494,49,0.074596403,6.204557763,3.912023005,0.071945152,9.899014466,5.046253445,5.621237016
85036C,494,85,0.368470394,6.204557763,4.454347296,0.313693615,9.899014466,5.727976398,7.325286863
85039A,497,206,0.378710345,6.210600077,5.332718793,0.321148529,9.838911626,6.832123898,7.377835472
85039B,494,201,0.012998607,6.204557763,5.308267697,0.012914851,9.899014466,6.801387909,5.205140985
85039C,494,78,0.024937442,6.204557763,4.369447852,0.024631579,9.899014466,5.621254459,5.287730504
85040A,496,222,0.423532973,6.208590026,5.407171771,0.353141791,9.858905582,6.925714218,7.603351333
85040B,501,54,0.00341585,6.21860012,4.007333185,0.003410029,9.759335284,5.166062088,5.138142878
85049A,494,294,0.029931163,6.204557763,5.686975356,0.029491968,9.899014466,7.277438324,5.321990678
85049B,497,18,-0.012368649,6.210600077,2.944438979,-0.012292782,9.838911626,3.829962289,5.027456037
85049C,498,256,0.010869986,6.212606096,5.549076085,0.010811332,9.818957778,7.104093519,5.190313589
85049D,501,150,0.003132163,6.21860012,5.017279837,0.003127268,9.759335284,6.43560473,5.136149735
85049E,496,422,0.019212584,6.208590026,6.047372179,0.019030353,9.858905582,7.730471297,5.248248271
85049F,520,102,0.005979458,6.255750042,4.634728988,0.005961652,9.389805392,5.954723275,5.1561289
85049G,495,323,0.012863067,6.206575927,5.780743516,0.01278104,9.878939808,7.395308586,5.204197774
85049H,494,185,-0.002588617,6.204557763,5.225746674,-0.002585272,9.899014466,6.697655739,5.095882869
85061W,500,196,0.010296378,6.216606101,5.283203729,0.010243732,9.779169766,6.769881515,5.186312656
85071A,494,114,-0.013984748,6.204557763,4.744932128,-0.013887864,9.899014466,6.093252954,5.016212541
85071B,494,119,-0.044792092,6.204557763,4.787491743,-0.04381791,9.899014466,6.146752063,4.805239983
85071C,494,105,0.001611845,6.204557763,4.663439094,0.001610547,9.899014466,5.990813007,5.125458591
85071D,494,85,-0.016245651,6.204557763,4.454347296,-0.016115102,9.899014466,5.727976398,5.00051306
85086A,507,54,-0.005239624,6.230481448,4.007333185,-0.005225945,9.641151838,5.166062088,5.077269149
85099B,494,2305,0.444040793,6.204557763,7.743269701,0.36744529,9.899014466,9.862281147,7.704174624
85099C,494,1071,0.282383905,6.204557763,6.977281342,0.248720771,9.899014466,8.899403669,6.867302714
85099F,491,900,0.135233372,6.198478716,6.803505258,0.126838244,9.959482674,8.6809603,6.008170459
85114A,496,79,0.238641192,6.208590026,4.382026635,0.214014966,9.858905582,5.637066483,6.622666524
85114B,489,86,0.19845771,6.194405391,4.465908119,0.181035489,10,5.742508806,6.390198975
85114C,496,111,0.404267061,6.208590026,4.718498871,0.339515502,9.858905582,6.060025311,7.507301598
85123A,494,2572,0.440967922,6.204557763,7.852827812,0.365315056,9.899014466,10,7.689158912
85124B,496,40,0.282709676,6.208590026,3.713572067,0.248974775,9.858905582,4.796792814,6.869093148
85124C,496,43,0.32333599,6.208590026,3.784189634,0.280155814,9.858905582,4.885561872,7.088883767
85129B,500,36,0.006292996,6.216606101,3.610917913,0.006273278,9.779169766,4.667752507,5.158325502
85129C,510,16,-0.072766971,6.23636959,2.833213344,-0.070241265,9.582582544,3.690147293,4.618985588
85129D,494,77,0.427734956,6.204557763,4.356708827,0.356089242,9.899014466,5.605241003,7.624127485
85130A,566,13,-0.059261129,6.340359304,2.63905733,-0.057571617,8.548197934,3.446085551,4.708292101
85130B,498,62,-0.031024033,6.212606096,4.143134726,-0.030552516,9.818957778,5.336769964,4.898745826
85130C,578,41,-0.011459332,6.361302478,3.737669618,-0.011394171,8.3398764,4.827084384,5.03379022
85130D,502,70,0.01686458,6.22059017,4.262679877,0.016723951,9.739540273,5.487042917,5.231990784
85131A,494,159,0.007263283,6.204557763,5.075173815,0.007237033,9.899014466,6.508379737,5.165118869
85131B,494,192,0.002202701,6.204557763,5.262690189,0.002200278,9.899014466,6.74409519,5.129615518
85131C,494,57,0.002300749,6.204557763,4.060443011,0.002298106,9.899014466,5.232823226,5.130305094
85131D,496,227,0.008436042,6.208590026,5.429345629,0.008400657,9.858905582,6.953587629,5.173321089
85132A,500,155,0.273614939,6.216606101,5.049856007,0.241859266,9.779169766,6.476554257,6.818936955
85132B,511,119,0.169083155,6.238324625,4.787491743,0.156219813,9.563135832,6.146752063,6.215276877
85132C,500,252,0.366292851,6.216606101,5.533389489,0.312101124,9.779169766,7.084374851,7.314061626
85135B,496,26,0.412834862,6.208590026,3.295836866,0.345598226,9.858905582,4.271683246,7.55017784
85135C,497,46,0.152672237,6.210600077,3.850147602,0.142082931,9.838911626,4.968473631,6.115628046
85136A,494,37,0.090905141,6.204557763,3.63758616,0.087007757,9.899014466,4.701275542,5.727411131
85136B,503,2,0.17603982,6.222576268,1.098612289,0.16215271,9.719784577,1.50968558,6.257097005
85136C,496,24,0.415525717,6.208590026,3.218875825,0.347500994,9.858905582,4.174940192,7.56359017
85159A,494,58,0.354949627,6.204557763,4.077537444,0.303764278,9.899014466,5.254311601,7.255296406
85159B,501,64,0.168572449,6.21860012,4.17438727,0.155782874,9.759335284,5.376055639,6.21219696
85160A,742,2,1,6.610696045,1.098612289,0.693147181,5.859161156,1.50968558,10
85160B,557,19,0.293490814,6.324358962,2.995732274,0.257344621,8.707353165,3.894439976,6.92809098
85163A,494,23,0.37668704,6.204557763,3.17805383,0.319679917,9.899014466,4.12362534,7.367483438
85163B,500,30,0.362566838,6.216606101,3.433987204,0.309370302,9.779169766,4.445343652,7.294812454
85167B,509,10,0.429010016,6.234410726,2.397895273,0.356981908,9.602067349,3.142935365,7.630419758
85168B,584,34,-0.079776929,6.371611847,3.555348061,-0.076754472,8.237329206,4.59789902,4.573074934
85169A,494,100,-0.009817816,6.204557763,4.615120517,-0.009769935,9.899014466,5.930074656,5.045239224
85169B,494,69,-0.074101183,6.204557763,4.248495242,-0.071484203,9.899014466,5.469212273,4.610224297
85169C,494,60,0.000366403,6.204557763,4.110873864,0.000366336,9.899014466,5.296216792,5.116688328
85169D,494,62,0.007447953,6.204557763,4.143134726,0.007420354,9.899014466,5.336769964,5.166411076
85170A,510,1,0.26,6.23636959,0.693147181,0.231111721,9.582582544,1,6.743179071
85170B,494,44,0.410944231,6.204557763,3.80666249,0.344259148,9.899014466,4.913811135,7.540738868
85170C,494,81,0.386156931,6.204557763,4.406719247,0.32653512,9.899014466,5.668106068,7.415804769
85170D,494,120,0.411769245,6.204557763,4.795790546,0.344843702,9.899014466,6.157183984,7.544859304
85179A,494,53,-0.011818628,6.204557763,3.988984047,-0.011749333,9.899014466,5.142996499,5.031286731
85179C,504,35,-0.050510737,6.224558429,3.583518938,-0.049276462,9.70006804,4.63331092,4.766763446
85180A,494,86,0.01656481,6.204557763,4.465908119,0.01642911,9.899014466,5.742508806,5.229912487
85180B,494,59,0.126805867,6.204557763,4.094344562,0.119386963,9.899014466,5.275438809,5.955647463
85183A,502,87,0.023954772,6.22059017,4.477336814,0.023672358,9.739540273,5.756875126,5.280969095
85183B,500,114,0.425639108,6.216606101,4.744932128,0.35462021,9.779169766,6.093252954,7.613772493
85184C,493,234,0.253658296,6.202535517,5.459585514,0.226065914,9.91912972,6.991600353,6.707611911
85185B,497,76,0.19712878,6.210600077,4.343805422,0.179926006,9.838911626,5.589020916,6.382378395
85185D,497,9,0.330161205,6.210600077,2.302585093,0.285300142,9.838911626,3.023126723,7.12514539
85186A,500,124,0.004415898,6.216606101,4.828313737,0.004406176,9.779169766,6.198066915,5.145164575
85186C,571,121,0.008069155,6.349138991,4.804021045,0.008036773,8.460866472,6.167530045,5.170756125
85188A,585,67,0.006680532,6.37331979,4.219507705,0.006658316,8.220340321,5.4327738,5.16103958
85188B,504,14,-0.048403552,6.224558429,2.708050201,-0.047268581,9.70006804,3.532812302,4.780916707
85194L,503,120,-0.009138891,6.222576268,4.795790546,-0.009097384,9.719784577,6.157183984,5.049979933
85194S,575,98,0.012964452,6.356107661,4.59511985,0.012881133,8.39154919,5.904933032,5.204903315
85199L,500,102,0.005989804,6.216606101,4.634728988,0.005971937,9.779169766,5.954723275,5.156201394
85199S,497,260,0.005232313,6.210600077,5.564520407,0.005218672,9.838911626,7.123507639,5.150891741
85205B,500,42,0.315405676,6.216606101,3.761200116,0.274145117,9.779169766,4.856663144,7.046515235
85206A,502,149,0.037503492,6.22059017,5.010635294,0.036817338,9.739540273,6.427252278,5.373626154
85206B,691,6,-0.001603924,6.539585956,1.945910149,-0.001602639,6.56649248,2.574772297,5.102809307
85230A,578,18,0.003781225,6.361302478,2.944438979,0.003774094,8.3398764,3.829962289,5.14070912
85230B,508,37,0.005871891,6.232448017,3.63758616,0.005854718,9.621590396,4.701275542,5.155375136
85230E,507,28,0.004848591,6.230481448,3.36729583,0.004836874,9.641151838,4.361509973,5.1482005
85230F,494,13,0.000278142,6.204557763,2.63905733,0.000278103,9.899014466,3.446085551,5.116066387
85230G,497,26,0.001256549,6.210600077,3.295836866,0.00125576,9.838911626,4.271683246,5.122957748
85231B,494,142,0.011310801,6.204557763,4.96284463,0.011247312,9.899014466,6.367177535,5.193386747
85231G,494,93,0.016855696,6.204557763,4.543294782,0.016715215,9.899014466,5.839786884,5.231929203
85232A,494,36,0.400904905,6.204557763,3.610917913,0.337118389,9.899014466,4.667752507,7.490404693
85232B,507,7,0.218473321,6.230481448,2.079441542,0.197598699,9.641151838,2.742626507,6.506950642
85232D,495,81,0.22091546,6.206575927,4.406719247,0.199600954,9.878939808,5.668106068,6.521064246
90000A,498,7,0.291056733,6.212606096,2.079441542,0.255461056,9.818957778,2.742626507,6.914814001
90000B,567,6,0.018379083,6.342121419,1.945910149,0.018212229,8.530670195,2.574772297,5.242481436
90000D,510,12,0.08223542,6.23636959,2.564949357,0.079028735,9.582582544,3.352928917,5.671168166
90001A,566,4,0.098491215,6.340359304,1.609437912,0.093937615,8.548197934,2.151813469,5.7762587
90001B,541,3,0.426738701,6.295266001,1.386294361,0.355391211,8.996740548,1.871313253,7.619207167
90001C,510,7,0.212323004,6.23636959,2.079441542,0.192538357,9.582582544,2.742626507,6.471281026
90001D,564,4,0.414616023,6.336825731,1.609437912,0.346858133,8.583346344,2.151813469,7.559058736
90002D,505,11,0.075794433,6.226536669,2.48490665,0.073059396,9.680390507,3.252312087,5.62909116
90003B,505,9,0.380207283,6.226536669,2.302585093,0.322233693,9.680390507,3.023126723,7.385484635
90003C,505,21,0.313865528,6.226536669,3.091042453,0.272973577,9.680390507,4.014248619,7.038257222
90003D,494,15,0.172867704,6.204557763,2.772588722,0.159451779,9.899014466,3.61393976,6.238058535
90003E,590,13,0.389118991,6.381816017,2.63905733,0.328669727,8.13582843,3.446085551,7.430851303
90005A,500,11,0.248004248,6.216606101,2.48490665,0.221545674,9.779169766,3.252312087,6.675749394
90010A,578,7,0.156350483,6.361302478,2.079441542,0.14526891,8.3398764,2.742626507,6.138085552
90010B,501,5,1,6.21860012,1.791759469,0.693147181,9.759335284,2.380998833,10
90010E,578,11,0.22740872,6.361302478,2.48490665,0.204905215,8.3398764,3.252312087,6.558453214
90011A,494,7,0.346843443,6.204557763,2.079441542,0.297763664,9.899014466,2.742626507,7.21299895
90011B,497,8,0.282854439,6.210600077,2.197224577,0.249087626,9.838911626,2.890684413,6.869888615
90011C,887,2,0.319695555,6.788971743,1.098612289,0.27740107,4.085854621,1.50968558,7.069465976
90011D,500,4,0.362514173,6.216606101,1.609437912,0.30933165,9.779169766,2.151813469,7.294540004
90011E,668,3,0.382608414,6.50578406,1.386294361,0.32397187,6.902719586,1.871313253,7.397736792
90012A,500,4,-0.030069455,6.216606101,1.609437912,-0.029626232,9.779169766,2.151813469,4.905275065
90012B,501,2,0.478364903,6.21860012,1.098612289,0.390936682,9.759335284,1.50968558,7.869762037
90013A,494,33,0.269136946,6.204557763,3.526360525,0.238337099,9.899014466,4.561460547,6.794109713
90013B,496,30,0.276258052,6.208590026,3.433987204,0.2439324,9.858905582,4.445343652,6.833550177
90013C,494,26,0.348704787,6.204557763,3.295836866,0.299144715,9.899014466,4.271683246,7.222733775
90013D,494,4,0.337890014,6.204557763,1.609437912,0.291093756,9.899014466,2.151813469,7.165983737
90014A,516,12,-0.05154865,6.248042875,2.564949357,-0.050263982,9.466468505,3.352928917,4.759802557
90014B,504,12,0.402814096,6.224558429,2.564949357,0.338480288,9.70006804,3.352928917,7.500004522
90014C,884,2,0.208430966,6.785587645,1.098612289,0.189322796,4.119516209,1.50968558,6.448615002
90016A,705,6,0.289004399,6.559615237,1.945910149,0.253870136,6.367261419,2.574772297,6.90359984
90016B,582,13,0.089756424,6.368187186,2.63905733,0.085954207,8.271394272,3.446085551,5.719984813
90016C,581,3,0.221583811,6.366470448,1.386294361,0.200148222,8.288470654,1.871313253,6.524921861
90018A,494,40,0.246795954,6.204557763,3.713572067,0.220577024,9.899014466,4.796792814,6.66892152
90018B,509,14,-0.057724628,6.234410726,2.708050201,-0.056120024,9.602067349,3.532812302,4.718524169
90018C,665,9,0.211809546,6.501289671,2.302585093,0.192114735,6.947425233,3.023126723,6.468294974
90019A,497,28,0.423368964,6.210600077,3.36729583,0.353026571,9.838911626,4.361509973,7.602539165
90019B,545,15,0.127803129,6.302618976,2.772588722,0.120271607,8.923600588,3.61393976,5.961883185
90019C,494,10,0.295333851,6.204557763,2.397895273,0.258768462,9.899014466,3.142935365,6.938127428
90024B,625,5,0.247812066,6.439350371,1.791759469,0.221391671,7.563534806,2.380998833,6.674663846
90024C,1009,1,0.25,6.91770561,0.693147181,0.223143551,2.805340173,1,6.687012599
90024D,943,1,0.43,6.850126166,0.693147181,0.357674444,3.477552203,1,7.635301348
90024F,494,1,0.17,6.204557763,0.693147181,0.157003749,9.899014466,1,6.220802726
90025A,598,2,0.294687211,6.395261598,1.098612289,0.25826913,8.002085377,1.50968558,6.934607709
90025B,616,2,0.236514997,6.424869024,1.098612289,0.212296937,7.707580618,1.50968558,6.610556387
90025D,569,3,0.297134013,6.345636361,1.386294361,0.260157225,8.495707102,1.871313253,6.947916618
90025E,1058,1,0.16,6.965080346,0.693147181,0.148420005,2.334104164,1,6.160297162
90025F,922,3,0.31708031,6.827629235,1.386294361,0.275417401,3.701328951,1.871313253,7.05548338
90026A,602,1,0.16,6.401917197,0.693147181,0.148420005,7.935882206,1,6.160297162
90026B,642,3,0.295543298,6.466144724,1.386294361,0.258930143,7.297011652,1.871313253,6.93926709
90026C,902,1,0.35,6.805722553,0.693147181,0.300104592,3.919234482,1,7.229499814
90026D,590,2,0.195114348,6.381816017,1.098612289,0.178241869,8.13582843,1.50968558,6.370507157
90027A,497,3,0.011641828,6.210600077,1.386294361,0.011574583,9.838911626,1.871313253,5.195693635
90027B,500,3,0.385944797,6.216606101,1.386294361,0.326382071,9.779169766,1.871313253,7.41472595
90027C,627,7,0.184855271,6.442540166,2.079441542,0.169620633,7.531805945,2.742626507,6.30973731
90027D,497,5,0.23208258,6.210600077,1.791759469,0.208705892,9.838911626,2.380998833,6.585243633
90030A,883,7,-0.008035862,6.784457063,2.079441542,-0.008003746,4.1307621,2.742626507,5.05768883
90030B,497,25,-0.129205841,6.210600077,3.258096538,-0.12151459,9.838911626,4.22424217,4.25756736
90030C,507,11,-0.237878247,6.230481448,2.48490665,-0.213398823,9.641151838,3.252312087,3.609888731
90035A,644,4,0.201592786,6.469250317,1.609437912,0.183647999,7.266120355,2.151813469,6.408614178
90035C,1082,1,0.34,6.987490247,0.693147181,0.292669614,2.111193106,1,7.177091729
90036A,650,4,0.195930834,6.478509642,1.609437912,0.178924823,7.17401794,2.151813469,6.375321198
90036B,526,1,0.28,6.267200549,0.693147181,0.246860078,9.275907319,1,6.854186955
90036C,716,3,0.207050351,6.575075841,1.386294361,0.188179657,6.213474959,1.871313253,6.440557179
90036E,505,7,0.276830442,6.226536669,2.079441542,0.24438079,9.680390507,2.742626507,6.836710815
90036F,509,5,0.166686056,6.234410726,1.791759469,0.154167299,9.602067349,2.380998833,6.200809001
