StockCode,Recency,Frequency,Monetary,Recency_Scaled,Frequency_Scaled,Monetary_Scaled,Cluster
85124C,496,43,0.32333599,9.858905582,4.885561872,7.0888837670000004,2
85125,496,41,0.24560035600000002,9.858905582,4.827084384,6.662158874,2
85126,496,2,0.20680576899999997,9.858905582,1.50968558,6.439128742,2
85127,496,54,0.28515956,9.858905582,5.166062088,6.882543116,2
85129B,500,36,0.0062929959999999995,9.779169766,4.667752506999999,5.158325502,2
85129C,510,16,-0.072766971,9.582582544,3.6901472930000003,4.618985588,2
85129D,494,77,0.427734956,9.899014466,5.605241003,7.624127485,0
85130A,566,13,-0.059261129,8.548197934,3.4460855510000004,4.7082921010000005,2
85130B,498,62,-0.031024033,9.818957778,5.336769964,4.898745826,0
85130C,578,41,-0.011459332,8.339876400000001,4.827084384,5.03379022,2
85130D,502,70,0.01686458,9.739540273,5.487042917,5.231990784,0
85131A,494,159,0.007263283000000001,9.899014466,6.508379737,5.165118869,0
85131B,494,192,0.002202701,9.899014466,6.74409519,5.1296155180000005,0
85131C,494,57,0.002300749,9.899014466,5.232823226,5.130305094,0
85131D,496,227,0.008436042,9.858905582,6.953587628999999,5.173321089,0
85132A,500,155,0.273614939,9.779169766,6.476554257,6.818936955,0
85132B,511,119,0.169083155,9.563135832,6.146752062999999,6.215276877000001,0
85132C,500,252,0.36629285100000003,9.779169766,7.084374851000001,7.314061626,0
85135B,496,26,0.412834862,9.858905582,4.271683246,7.55017784,2
85135C,497,46,0.152672237,9.838911626,4.968473631,6.115628046,2
85136A,494,37,0.090905141,9.899014466,4.701275542,5.727411131,2
85136B,503,2,0.17603982,9.719784577,1.50968558,6.257097005,2
85136C,496,24,0.415525717,9.858905582,4.174940192,7.56359017,2
85141,502,63,0.18857749199999999,9.739540273,5.356566267,6.33184657,0
85144,590,64,0.44629676700000004,8.13582843,5.376055639,7.715178206,2
85145,576,20,0.17740225899999998,8.374295083,3.95577113,6.2652583570000004,2
85146,502,15,0.264961053,9.739540273,3.61393976,6.770878337999999,2
85150,494,556,0.400214655,9.899014466,8.076399792,7.486930747000001,0
85152,494,767,0.011027681999999999,9.899014466,8.480191607,5.191413127,0
85159A,494,58,0.35494962700000005,9.899014466,5.254311601,7.255296406,2
85159B,501,64,0.16857244899999999,9.759335284,5.376055639,6.21219696,0
85160A,742,2,1.0,5.859161156,1.50968558,10.0,1
85160B,557,19,0.293490814,8.707353165,3.894439976,6.92809098,2
85161,494,25,0.242048763,9.899014466,4.22424217,6.642031695,2
85163A,494,23,0.37668704,9.899014466,4.12362534,7.367483438,2
85163B,500,30,0.36256683799999995,9.779169766,4.445343652,7.294812454,2
85167B,509,10,0.429010016,9.602067349,3.142935365,7.6304197579999995,2
85168B,584,34,-0.07977692900000001,8.237329206,4.59789902,4.573074934,2
85169A,494,100,-0.009817816,9.899014466,5.930074656,5.0452392239999995,0
85169B,494,69,-0.074101183,9.899014466,5.469212272999999,4.610224297,0
85169C,494,60,0.000366403,9.899014466,5.296216792,5.116688328,0
85169D,494,62,0.007447953,9.899014466,5.336769964,5.166411076,0
85170A,510,1,0.26,9.582582544,1.0,6.743179071,2
85170B,494,44,0.410944231,9.899014466,4.913811135,7.540738867999999,2
85170C,494,81,0.38615693100000004,9.899014466,5.668106067999999,7.415804769,0
85170D,494,120,0.411769245,9.899014466,6.1571839839999996,7.544859304,0
85172,501,46,1.0,9.759335284,4.968473631,10.0,2
85173,494,102,0.083703581,9.899014466,5.954723275,5.680724166,0
85174,494,176,0.136645614,9.899014466,6.635310434,6.016933857000001,0
85175,501,169,-0.038838622999999996,9.759335284,6.584587269,4.845520873,0
85176,496,175,-0.013897218999999999,9.858905582,6.628188379,5.0168210360000005,0
85177,496,62,-0.012198218,9.858905582,5.336769964,5.028642802,0
85178,500,138,-0.011530627,9.779169766,6.331514454,5.033293381,0
85179A,494,53,-0.011818628000000001,9.899014466,5.142996499,5.031286731000001,0
85179C,504,35,-0.050510737,9.70006804,4.63331092,4.766763446000001,2
85180A,494,86,0.01656481,9.899014466,5.742508806,5.229912487,0
85180B,494,59,0.126805867,9.899014466,5.275438809,5.955647462999999,0
85183A,502,87,0.023954772000000003,9.739540273,5.756875126000001,5.280969095,0
85183B,500,114,0.425639108,9.779169766,6.0932529539999996,7.613772493,0
85184C,493,234,0.253658296,9.91912972,6.991600353,6.707611911,0
85185B,497,76,0.19712878,9.838911626,5.589020916,6.382378395,0
85185D,497,9,0.330161205,9.838911626,3.0231267230000003,7.12514539,2
85186A,500,124,0.004415898,9.779169766,6.198066915,5.145164575,0
85186C,571,121,0.008069155,8.460866472000001,6.167530045,5.170756125,0
85187,567,95,0.001487576,8.530670195,5.866251847000001,5.12458399,0
85188A,585,67,0.0066805319999999994,8.220340321,5.4327738,5.16103958,0
85188B,504,14,-0.048403552,9.70006804,3.532812302,4.780916707,2
85189,687,4,-0.006432701,6.624156349,2.151813469,5.068908118,1
85194L,503,120,-0.009138891,9.719784577,6.1571839839999996,5.049979933,0
85194S,575,98,0.012964452,8.39154919,5.904933032000001,5.204903315,0
85195,503,4,-0.014517648999999999,9.719784577,2.151813469,5.012508981,2
85197,588,27,0.018500841,8.169547072,4.317398804,5.243324148,2
85198,554,12,-0.006351931,8.760975881,3.352928917,5.069473837,2
85199L,500,102,0.0059898040000000005,9.779169766,5.954723275,5.156201394,0
85199S,497,260,0.005232313,9.838911626,7.123507639,5.150891741000001,0
85200,569,38,-0.007462075,8.495707102,4.73392775,5.061702271000001,2
85202,494,145,-0.0018097120000000002,9.899014466,6.393276175,5.10136121,0
85203,494,172,0.00482639,9.899014466,6.606576856,5.148044766,0
85204,494,117,0.005214577,9.899014466,6.125624854,5.15076737,0
85205B,500,42,0.315405676,9.779169766,4.856663144,7.046515235,2
85206A,502,149,0.037503492,9.739540273,6.427252277999999,5.373626154,0
85206B,691,6,-0.0016039239999999998,6.56649248,2.574772297,5.102809307,1
85208,500,50,-0.01444311,9.779169766,5.071146126,5.013026891,0
85211,502,31,-0.015599219,9.739540273,4.4852530139999995,5.004998249,2
85212,497,96,0.004852026,9.838911626,5.879278277999999,5.148224599,0
85213,500,38,-0.012301821000000001,9.779169766,4.73392775,5.027921356,2
85214,502,69,0.010998813,9.739540273,5.469212272999999,5.191211851,0
85215,500,22,-0.002399805,9.779169766,4.070126232,5.097210463,2
85216,716,8,-0.002038768,6.213474959,2.8906844130000002,5.099749727,1
85224,659,1,1.0,7.037443854,1.0,10.0,2
85225,592,3,-0.01143294,8.102223703,1.871313253,5.033974148,2
85227,498,195,-0.00032639,9.818957778,6.763484355,5.111805778,0
85230A,578,18,0.003781225,8.339876400000001,3.8299622889999996,5.14070912,2
85230B,508,37,0.005871891,9.621590396,4.701275542,5.155375136,2
85230E,507,28,0.004848591,9.641151837999999,4.361509973,5.1482005,2
85230F,494,13,0.000278142,9.899014466,3.4460855510000004,5.116066387,2
85230G,497,26,0.001256549,9.838911626,4.271683246,5.122957748,2
85231B,494,142,0.011310801,9.899014466,6.367177535,5.193386747,0
85231G,494,93,0.016855696,9.899014466,5.839786884,5.231929203,0
85232A,494,36,0.400904905,9.899014466,4.667752506999999,7.4904046929999994,2
85232B,507,7,0.21847332100000003,9.641151837999999,2.7426265069999998,6.5069506420000005,2
85232D,495,81,0.22091546,9.878939808,5.668106067999999,6.521064246,0
90000A,498,7,0.291056733,9.818957778,2.7426265069999998,6.914814001,2
90000B,567,6,0.018379083,8.530670195,2.574772297,5.242481436,2
90000D,510,12,0.08223542,9.582582544,3.352928917,5.671168166,2
90001A,566,4,0.098491215,8.548197934,2.151813469,5.7762587,2
90001B,541,3,0.426738701,8.996740548,1.871313253,7.619207167000001,2
90001C,510,7,0.21232300399999998,9.582582544,2.7426265069999998,6.471281026000001,2
90001D,564,4,0.41461602299999994,8.583346344,2.151813469,7.559058736,2
90002D,505,11,0.075794433,9.680390507,3.252312087,5.62909116,2
90003B,505,9,0.38020728299999995,9.680390507,3.0231267230000003,7.385484635,2
90003C,505,21,0.313865528,9.680390507,4.014248619,7.038257222,2
90003D,494,15,0.17286770399999998,9.899014466,3.61393976,6.238058535,2
90003E,590,13,0.389118991,8.13582843,3.4460855510000004,7.430851303,2
90005A,500,11,0.248004248,9.779169766,3.252312087,6.6757493939999994,2
90010A,578,7,0.156350483,8.339876400000001,2.7426265069999998,6.138085552000001,2
90010B,501,5,1.0,9.759335284,2.380998833,10.0,2
90010E,578,11,0.22740872,8.339876400000001,3.252312087,6.558453214,2
90011A,494,7,0.346843443,9.899014466,2.7426265069999998,7.21299895,2
90011B,497,8,0.28285443899999996,9.838911626,2.8906844130000002,6.869888615,2
90011C,887,2,0.319695555,4.085854621,1.50968558,7.069465976,1
90011D,500,4,0.362514173,9.779169766,2.151813469,7.294540004,2
90011E,668,3,0.382608414,6.902719586,1.871313253,7.397736792000001,2
90012A,500,4,-0.030069455,9.779169766,2.151813469,4.905275065,2
90012B,501,2,0.47836490299999995,9.759335284,1.50968558,7.869762037,2
90013A,494,33,0.269136946,9.899014466,4.561460547,6.794109712999999,2
90013B,496,30,0.276258052,9.858905582,4.445343652,6.833550177,2
90013C,494,26,0.348704787,9.899014466,4.271683246,7.222733775,2
90013D,494,4,0.33789001399999996,9.899014466,2.151813469,7.165983737,2
90014A,516,12,-0.05154865,9.466468505,3.352928917,4.7598025569999995,2
90014B,504,12,0.402814096,9.70006804,3.352928917,7.500004522,2
90014C,884,2,0.20843096600000002,4.1195162089999995,1.50968558,6.448615002,1
90016A,705,6,0.28900439899999997,6.367261419,2.574772297,6.90359984,1
90016B,582,13,0.089756424,8.271394272,3.4460855510000004,5.719984813,2
90016C,581,3,0.22158381100000002,8.288470654,1.871313253,6.524921861,2
90018A,494,40,0.24679595399999998,9.899014466,4.796792814,6.66892152,2
90018B,509,14,-0.057724628,9.602067349,3.532812302,4.718524169,2
90018C,665,9,0.21180954600000002,6.947425233,3.0231267230000003,6.468294974,2
90019A,497,28,0.42336896399999996,9.838911626,4.361509973,7.602539165,2
90019B,545,15,0.12780312900000002,8.923600588,3.61393976,5.961883185,2
90019C,494,10,0.29533385100000004,9.899014466,3.142935365,6.938127428,2
90020,973,1,0.24,3.166359263,1.0,6.630394986000001,1
90021,701,2,0.23029451399999998,6.4237785579999995,1.50968558,6.575006515,1
90022,494,20,0.178163579,9.899014466,3.95577113,6.269814741,2
90023,500,10,0.21539279,9.779169766,3.142935365,6.489107234,2
90024B,625,5,0.24781206600000003,7.563534806,2.380998833,6.6746638460000005,2
90024C,1009,1,0.25,2.8053401730000003,1.0,6.687012599,1
90024D,943,1,0.43,3.477552203,1.0,7.635301348,1
90024F,494,1,0.17,9.899014466,1.0,6.2208027260000005,2
90025A,598,2,0.294687211,8.002085377,1.50968558,6.934607709,2
90025B,616,2,0.236514997,7.707580618,1.50968558,6.610556387000001,2
90025D,569,3,0.29713401300000003,8.495707102,1.871313253,6.947916618,2
90025E,1058,1,0.16,2.334104164,1.0,6.160297162000001,1
90025F,922,3,0.31708031,3.7013289510000003,1.871313253,7.05548338,1
90026A,602,1,0.16,7.9358822060000005,1.0,6.160297162000001,2
90026B,642,3,0.295543298,7.297011652,1.871313253,6.93926709,2
90026C,902,1,0.35,3.919234482,1.0,7.2294998139999995,1
90026D,590,2,0.19511434800000002,8.13582843,1.50968558,6.3705071570000005,2
90027A,497,3,0.011641828,9.838911626,1.871313253,5.195693635,2
90027B,500,3,0.385944797,9.779169766,1.871313253,7.41472595,2
90027C,627,7,0.18485527100000002,7.531805945,2.7426265069999998,6.30973731,2
90027D,497,5,0.23208258,9.838911626,2.380998833,6.585243632999999,2
90028,507,15,0.26216229399999996,9.641151837999999,3.61393976,6.755265287,2
90029,513,4,0.42323743,9.524356096,2.151813469,7.601887747999999,2
90030A,883,7,-0.008035862,4.1307621,2.7426265069999998,5.05768883,1
90030B,497,25,-0.129205841,9.838911626,4.22424217,4.25756736,2
90030C,507,11,-0.237878247,9.641151837999999,3.252312087,3.6098887310000003,2
90031,507,8,0.340375857,9.641151837999999,2.8906844130000002,7.1790685860000005,2
90032,504,12,0.202558218,9.70006804,3.352928917,6.414275378999999,2
90033,500,9,0.266061198,9.779169766,3.0231267230000003,6.777006113,2
90034,509,2,0.163113587,9.602067349,1.50968558,6.179191833,2
90035A,644,4,0.20159278600000002,7.266120355,2.151813469,6.408614178,2
90035C,1082,1,0.34,2.111193106,1.0,7.177091729,1
90036A,650,4,0.195930834,7.17401794,2.151813469,6.375321198,2
90036B,526,1,0.28,9.275907319,1.0,6.854186955,2
90036C,716,3,0.20705035100000002,6.213474959,1.871313253,6.440557179,1
90036E,505,7,0.276830442,9.680390507,2.7426265069999998,6.836710815,2
90036F,509,5,0.166686056,9.602067349,2.380998833,6.2008090010000005,2
90037A,790,2,0.321558826,5.236460472,1.50968558,7.079411199,1
90037B,653,7,0.30868264,7.128284572999999,2.7426265069999998,7.010396171,2
90037C,686,6,0.196551224,6.638624701,2.574772297,6.37897685,1
90038A,578,12,0.399064714,8.339876400000001,3.352928917,7.481139421,2
90038B,686,7,0.235618734,6.638624701,2.7426265069999998,6.6054453120000005,1
90038C,623,6,0.033053814,7.595365201,2.574772297,5.34332979,2
90039A,617,5,0.235319928,7.691472129,2.380998833,6.6037405,2
90039B,508,6,0.09110801199999999,9.621590396,2.574772297,5.72872185,2
90039C,701,6,0.257355926,6.4237785579999995,2.574772297,6.72837171,1
90039D,508,11,0.112971831,9.621590396,3.252312087,5.868571547,2
90040A,497,6,0.31590442,9.838911626,2.574772297,7.049187347999999,2
90040B,497,12,0.148608804,9.838911626,3.352928917,6.090735321,2
90040C,509,10,0.318481267,9.602067349,3.142935365,7.062977145,2
90041,751,4,0.41629893700000004,5.739396622,2.151813469,7.567439499,1
90042A,502,3,0.313734527,9.739540273,1.871313253,7.037554367,2
90042C,497,7,0.417084775,9.838911626,2.7426265069999998,7.571349497999999,2
90043,1027,1,0.37,2.629628229,1.0,7.333161313,1
90046,1027,1,0.41,2.629628229,1.0,7.536020059,1
90048,1027,1,0.33,2.629628229,1.0,7.12429107,1
90049,888,2,0.123173136,4.074659358,1.50968558,5.932885818,1
90050,897,4,-0.010911212,3.974464994,2.151813469,5.037611098,1
90051,507,7,0.41690714,9.641151837999999,2.7426265069999998,7.570465849,2
90052,896,2,0.250862786,3.985547992,1.50968558,6.6918762439999995,1
90053,664,3,-0.044439604,6.962371877000001,1.871313253,4.807618499999999,2
90054,564,9,-0.013247253,8.583346344,3.0231267230000003,5.0213412019999994,2
90055,497,5,-0.0037486520000000003,9.838911626,2.380998833,5.087731777,2
90056,875,3,0.210711122,4.221189902,1.871313253,6.461902761,1
90057,501,19,0.007616108000000001,9.759335284,3.894439976,5.167587514,2
90058A,601,6,0.007364535,7.952391737,2.574772297,5.165827396,2
90058B,662,12,-0.005976938,6.9923327120000005,3.352928917,5.072100916,2
90059A,494,27,0.004823732,9.899014466,4.317398804,5.148026122,2
90059B,649,9,0.004520772,7.189309242,3.0231267230000003,5.145900528,2
90059C,598,11,0.02546286,8.002085377,3.252312087,5.291343057,2
90059D,494,23,-0.013007723,9.899014466,4.12362534,5.023007741,2
90059E,507,13,-0.022488319,9.641151837999999,3.4460855510000004,4.957345285,2
90059F,667,14,0.002250444,6.9175991539999995,3.532812302,5.12995131,2
90060B,502,1,0.440817605,9.739540273,1.0,7.688423556,2
90060D,502,2,0.346020724,9.739540273,1.50968558,7.208691842,2
90060F,586,6,0.084907632,8.203380402999999,2.574772297,5.688551465,2
90062,497,31,0.037821392,9.838911626,4.4852530139999995,5.375785659,2
90063A,709,8,0.322992336,6.311063588,2.8906844130000002,7.087053025,1
90063B,1000,2,0.338449768,2.894373992,1.50968558,7.168932262999999,1
90064A,671,7,0.297567226,6.858213965,2.7426265069999998,6.950270378,2
90064B,547,9,0.097013608,8.887231298,3.0231267230000003,5.766770735,2
90065A,642,5,0.36764971799999996,7.297011652,2.380998833,7.321058376,2
90065B,902,2,0.15,3.919234482,1.50968558,6.099267734,1
90067A,505,8,0.19655725699999999,9.680390507,2.8906844130000002,6.379012389,2
90067B,1022,1,0.33,2.6781265690000002,1.0,7.12429107,1
90068,649,2,0.149755244,7.189309242,1.50968558,6.097767359,2
90069,908,1,0.19,3.8533601369999997,1.0,6.340277704,1
90070,500,14,0.143359355,9.779169766,3.532812302,6.058446331,2
90071,494,37,0.002550981,9.899014466,4.701275542,5.132064677,2
90072,494,10,0.328113013,9.899014466,3.142935365,7.114283142000001,2
90073,497,20,0.309922886,9.838911626,3.95577113,7.017073247000001,2
90074,883,2,0.24873160600000002,4.1307621,1.50968558,6.679856387,1
90075,644,5,0.047830402,7.266120355,2.380998833,5.443440863999999,2
90076,504,6,-0.007159164,9.70006804,2.574772297,5.06382195,2
90077,504,2,-0.0012155080000000001,9.70006804,1.50968558,5.105543337,2
90078,504,1,0.26282580699999997,9.70006804,1.0,6.758969867999999,2
90079,603,5,0.216528835,7.919400033,2.380998833,6.4956928220000005,2
90081A,507,8,0.169056613,9.641151837999999,2.8906844130000002,6.215116845,2
90081B,647,2,0.16992567600000003,7.219962547000001,1.50968558,6.220354932999999,2
90081C,507,13,0.300302238,9.641151837999999,3.4460855510000004,6.965112321,2
90082A,507,17,0.36809272600000004,9.641151837999999,3.761997666,7.323341266,2
90082B,500,8,0.37504101799999995,9.779169766,2.8906844130000002,7.359050505,2
90082D,500,2,0.40393039,9.779169766,1.50968558,7.505611441,2
90083,534,10,0.015518332,9.126043999,3.142935365,5.222652477,2
90084,1150,1,0.0,1.505459612,1.0,5.114106077,1
90085,508,11,-0.004290055,9.621590396,3.252312087,5.083930781,2
90086,500,20,-0.0012304,9.779169766,3.95577113,5.105438495,2
90087,508,26,0.00025113,9.621590396,4.271683246,5.115876033999999,2
90089,504,6,-0.031674827999999995,9.70006804,2.574772297,4.894297912,2
90092,694,2,-0.006274116999999999,6.523462897000001,1.50968558,5.070018899,1
90093,508,11,-0.000388736,9.621590396,3.252312087,5.111366468,2
90094,505,12,0.357423566,9.680390507,3.352928917,7.268154845,2
90096,509,29,1.0,9.602067349,4.404125556,10.0,2
90098,592,12,0.211815717,8.102223703,3.352928917,6.46833087,2
90099,510,14,0.387893414,9.582582544,3.532812302,7.424629567999999,2
90100,1160,1,1.0,1.419412452,1.0,10.0,1
90101,494,18,-0.031710279,9.899014466,3.8299622889999996,4.894055695,2
90102,1057,1,0.0,2.343501415,1.0,5.114106077,1
90103,494,18,0.39130064700000006,9.899014466,3.8299622889999996,7.441913069,2
90104,496,15,-0.003497133,9.858905582,3.61393976,5.089498295,2
90108,494,14,-0.0041934120000000005,9.899014466,3.532812302,5.084609126,2
90112,494,1,-0.044966014000000006,9.899014466,1.0,4.804066689,2
90114,494,102,0.24708889,9.899014466,5.954723275,6.670577463,0
90115,494,37,0.006557227,9.899014466,4.701275542,5.160176135,2
90116,494,56,0.285027049,9.899014466,5.210961122,6.881816282999999,2
90118,564,24,0.005784488000000001,8.583346344,4.174940192,5.154762618,2
